url,product_title,vendeur,retrait,product_price,licence,Descriptif_produit,marque,GTIN,ref_EAN,etoile,etoile_qualite_prix
https://www.auchan.fr/charal-rognons-de-boeuf-sauce-vin-de-madere/pr-C1194652,Rognons de bœuf sauce vin de madère,,,,,,,,"797411,/,3181238930004",,
https://www.auchan.fr/select-maree-sauce-beurre-citron/pr-C1623769,Sauce beurre citron,,,,,,,,"368566,/,3272640500135",5,
https://www.auchan.fr/viennoiseries-briochet-chocolat-x5-1/pr-C1487254,Briochet chocolat X5+1,,,,,,,,"380874,/,2030503808740",,
https://www.auchan.fr/giraudet-sauce-crustaces-a-la-chair-de-homard/pr-C1219547,Sauce crustacés à la chair de homard,,,,,,,,"548573,/,3100080000451",,
https://www.auchan.fr/maitre-jacques-roti-de-porc-fume/pr-C1814670,Rôti de porc fumé,,,,,,,,"308486,/,3388340055964","4,5",3.5
https://www.auchan.fr/viennoiseries-brioche-au-chocolat/pr-C1361984,Brioche au chocolat,,,,,,,,"878487,/,2030508784872",,
https://www.auchan.fr/auchan-emmental-rape-francais/pr-C1199999,Emmental râpé français,,,,,,,,"801025,/,3596710018987,/,3596710385294",4.5,4.0
https://www.auchan.fr/l-italie-des-pizzas-pizza-contadina-pancetta-dolce-et-petites-tomates-sechees/pr-C1382593,Pizza contadina pancetta dolce et petites tomates séchées,,,,,,,,"545295,/,8059070741131",5.0,
https://www.auchan.fr/auchan-papier-toilette-blanc-ultra-doux-et-moelleux-3-epaisseurs/pr-C1224204,Papier toilette blanc ultra doux et moelleux 3 épaisseurs,,,,,,,,"911588,/,3596710478224","4,3",4.0
https://www.auchan.fr/auchan-emmental-rape-francais/pr-C1199997,Emmental râpé français,,,,,,,,"801032,/,3596710019007,/,3596710385300",4.5,4.0
https://www.auchan.fr/auchan-oeufs-de-poules-elevees-en-plein-air-sans-ogm/pr-C1163511,Oeufs de poules élevées en plein air sans OGM,,,,,,,,"910823,/,3596710479382,/,3596710479399,/,3596710479405,/,3596710479412,/,3596710479429,/,3596710524945","4,6",4.0
https://www.auchan.fr/viennoiseries-5-croissants-5-pains-chocolat-au-beurre/pr-C1199943,5 croissants + 5 pains chocolat au beurre,,,,,,,,"862911,/,2030508629111",3.5,4.0
https://www.auchan.fr/mon-boucher-filet-de-porc-sans-os-a-rotir-label-rouge/pr-C1510142,Filet de porc sans os à rôtir Label Rouge,,,,,,,,"49388,/,2030500493888",,
https://www.auchan.fr/mon-boucher-roti-de-porc-facon-orloff/pr-C1494080,Rôti de porc façon orloff,,,,,,,,"18796,/,2030500187961",5,
https://www.auchan.fr/bahier-tete-roulee/pr-C1486289,Tête roulée,,,,,,,,"931045,/,3180050151789",4.7,
https://www.auchan.fr/viennoiseries-5-croissants-5-petits-pains-chocolat-au-tournesol/pr-C1198971,5 croissants +5 petits pains chocolat au tournesol,,,,,,,,"381746,/,2030503817469",4.3,
https://www.auchan.fr/auchan-le-traiteur-hacaos-aux-crevettes-avec-sauce-soja-et-aigre-douce/pr-C1382973,Hacaos aux crevettes avec sauce soja et aigre douce,,,,,,,,"925004,/,3254569250049",4.2,
https://www.auchan.fr/auchan-beignets-de-crevettes-sauce-aigre-douce/pr-C1201676,Beignets de crevettes sauce aigre douce,,,,,,,,"780873,/,3596710439621",3.9,
https://www.auchan.fr/auchan-le-traiteur-nems-au-poulet/pr-C1348342,Nems au poulet,,,,,,,,"16035,/,3254560160354",4.1,
https://www.auchan.fr/auchan-le-traiteur-accras-de-morue/pr-C1349642,Accras de morue,,,,,,,,"17864,/,3254560178649",4.0,
https://www.auchan.fr/l-atelier-blini-betteraves-rouges-cultivees-en-champagne-chevre-cremeux-pointe-de-framboise/pr-C1456233,Betteraves rouges cultivées en champagne chèvre crémeux & pointe de framboise,,,,,,,,"317224,/,3292070010264",3.0,
https://www.auchan.fr/auchan-soupe-de-poissons-recette-bretonne/pr-C1810687,Soupe de poissons recette bretonne,,,,,,,,"72092,/,3596710540037",,
https://www.auchan.fr/giraudet-sauce-tomate-piment-d-espelette/pr-C1219548,Sauce tomate piment d'Espelette,,,,,,,,"548572,/,3100080000673",4.5,
https://www.auchan.fr/cruscana-tomates-et-aubergine-a-tartiner-ou-mitonner/pr-C1158430,Tomates et aubergine à tartiner ou mitonner,,,,,,,,"802248,/,3253331501068",,
https://www.auchan.fr/auchan-tartinables-tarama-aux-oeufs-de-cabillaud/pr-C1182932,Tartinables Tarama aux œufs de cabillaud,,,,,,,,"292939,/,3596710468027",4.3,
https://www.auchan.fr/viennoiseries-coquilles-de-noel-nature/pr-C1190984,Coquilles de Noël nature,,,,,,,,"18829,/,3760008850164",5,4.0
https://www.auchan.fr/giraudet-sauce-financiere-aux-champignons-et-olives-vertes/pr-C1222135,Sauce financière aux champignons et olives vertes,,,,,,,,"549068,/,3100080000468",5.0,
https://www.auchan.fr/viennoiseries-coquillette-noel-nature/pr-C1573798,Coquillette noël nature,,,,,,,,"771883,/,3760008854919",,
https://www.auchan.fr/auchan-le-traiteur-pizza-cuite-norvegienne/pr-C1506785,Pizza cuite Norvégienne,,,,,,,,"545456,/,2030505454563",,
https://www.auchan.fr/president-emmental-rape-fondant/pr-C1181081,Emmental râpé fondant,,,,,,,,"157216,/,3228021170145","4,7",4.0
https://www.auchan.fr/jardin-bio-etic-pizza-royale/pr-C1218385,Pizza royale,,,,,,,,"36682,/,3760018887655",2.0,
https://www.auchan.fr/viennoiseries-coquilles-de-noel-au-sucre/pr-C1190981,Coquilles de Noël au sucre,,,,,,,,"22273,/,3760008859686",5,4.0
https://www.auchan.fr/c-est-qui-le-patron-oeufs-de-poules-elevees-en-plein-air/pr-C1170507,Œufs de poules élevées en plein air,,,,,,,,"288631,/,3251320871789","4,4",
https://www.auchan.fr/le-trefle-papier-toilette-blanc-maxi-rouleau-compact-aloe-vera-5-epaisseurs/pr-C1459926,Papier toilette blanc maxi rouleau compact aloé véra 5 épaisseurs,,,,,,,,"154713,/,8004260299862",5.0,
https://www.auchan.fr/collection-d-asie-rouleau-de-printemps-au-poulet-gingembre/pr-C1348256,Rouleau de printemps au poulet gingembre,,,,,,,,"541629,/,3366760025071",1.6,
https://www.auchan.fr/collection-d-asie-rouleaux-de-printemps-aux-crevettes-sauce-nuoc-mam/pr-C1350438,Rouleaux de printemps aux crevettes sauce nuoc mam,,,,,,,,"48295,/,3366760023114",2.3,
https://www.auchan.fr/viennoiseries-mini-viennoiseries-croissants-pains-choc-et-pains-raisins/pr-C1199944,Mini viennoiseries croissants pains choc et pains raisins,,,,,,,,"862873,/,2030508628732",,
https://www.auchan.fr/viennoiseries-croissant-beurre/pr-C1199142,Croissant beurre,,,,,,,,"37583,/,2030500375832",4.7,4.0
https://www.auchan.fr/le-trefle-papier-toilette-blanc-douceur-fleur-de-coton-3-epaisseurs/pr-C1459924,Papier toilette blanc douceur fleur de coton 3 épaisseurs,,,,,,,,"154484,/,8004260295963","4,8",
https://www.auchan.fr/auchan-le-traiteur-nems-aux-crevettes-avec-sauce/pr-C1349254,Nems aux crevettes avec sauce,,,,,,,,"17156,/,3254560171565,/,3483190050036",3.6,
https://www.auchan.fr/auchan-le-traiteur-nem-de-poulet/pr-C1348264,Nem de poulet,,,,,,,,"16672,/,3254560166721",5.0,
https://www.auchan.fr/auchan-chips-de-crevettes/pr-C1222147,Chips de crevettes,,,,,,,,"384693,/,3596710470556",4.5,
https://www.auchan.fr/auchan-nems-de-porc/pr-C1220572,Nems de porc,,,,,,,,"28058,/,3596710303625",4.2,
https://www.auchan.fr/auchan-tarama-au-saumon-fume-tartinables/pr-C1182750,Tarama au saumon fumé tartinables,,,,,,,,"290421,/,3596710467808",5.0,
https://www.auchan.fr/boursin-delice-de-tzatziki-et-boursin/pr-C1621471,Délice de Tzatzíki et boursin,,,,,,,,"317456,/,3073781196184",,
https://www.auchan.fr/perard-soupe-de-poissons-label-rouge/pr-C1200428,Soupe de poissons label rouge,,,,,,,,"33509,/,3295982309204",4.3,
https://www.auchan.fr/les-p-tits-aperos-houmous/pr-C1742781,Houmous,,,,,,,,"597769,/,5410921014904",,
https://www.auchan.fr/le-traiteur-gourmet-houmous-aux-citrons/pr-C1184530,Houmous aux citrons,,,,,,,,"310370,/,3353820013338",5.0,
https://www.auchan.fr/auchan-nems-aux-legumes/pr-C1350907,Nems aux légumes,,,,,,,,"29390,/,3254560293908",3.3,
https://www.auchan.fr/le-traiteur-gourmet-tzatziki/pr-C1184466,Tzatziki,,,,,,,,"310222,/,3353820013260",5.0,
https://www.auchan.fr/viennoiseries-coquilles-de-noel-aux-raisins/pr-C1190978,Coquilles de Noël aux raisins,,,,,,,,"23297,/,3760008850188",5,
https://www.auchan.fr/viennoiseries-coquillette-noel-choco/pr-C1573799,Coquillette noël choco,,,,,,,,"771878,/,3760008854865",,
https://www.auchan.fr/mix-pizza-del-gusto-chorizo-mozzarella-tomates-cerise-sauce-tomate/pr-C1334636,Pizza del gusto chorizo mozzarella tomates cerise sauce tomate,,,,,,,,"940724,/,3700009268346","4,5",
https://www.auchan.fr/viennoiseries-coquilles-de-noel-nature/pr-C1190932,Coquilles de Noël nature,,,,,,,,"374136,/,2030503741368","3,5",
https://www.auchan.fr/viennoiseries-gache-tranche-epaisse/pr-C1783626,Gâche tranche épaisse,,,,,,,,"454280,/,3173310025425",,
https://www.auchan.fr/viennoiseries-croissants-pur-beurre/pr-C1468982,Croissants pur beurre,,,,,,,,"347496,/,2030503474969",4.5,
https://www.auchan.fr/sushi-gourmet-sushi-au-saumon/pr-C1349545,Sushi au saumon,,,,,,,,"246145,/,3760228710064",4.4,
https://www.auchan.fr/mix-pizza-del-gusto-4-fromages-mozzarella-provolone-bleu-fromage-italien-sauce-tomate/pr-C1334639,Pizza del gusto 4 fromages mozzarella provolone bleu fromage italien sauce tomate,,,,,,,,"940723,/,3700009267837",3.3,
https://www.auchan.fr/auchan-cremeux-de-langoustine/pr-C1312610,Crémeux de langoustine,,,,,,,,"928582,/,3596710488377",3.0,
https://www.auchan.fr/auchan-tzatziki-tartinable-fromage-frais-et-concombre/pr-C1430990,Tzatziki tartinable fromage frais et concombre,,,,,,,,"223722,/,3596710495290",5.0,
https://www.auchan.fr/l-atelier-blini-ricotta-cremeuse-au-basilic-infuse-poivrons-rouges/pr-C1392135,Ricotta crémeuse au basilic infusé poivrons rouges,,,,,,,,"113499,/,3292070010240",,
https://www.auchan.fr/simon-tartinable-de-poulet-sauce-hannibal/pr-C1634483,Tartinable de poulet sauce Hannibal,,,,,,,,"26805,/,3164060731902",,
https://www.auchan.fr/auchan-le-traiteur-nouilles-chinoises-au-soja/pr-C1349738,Nouilles chinoises au soja,,,,,,,,"676942,/,3254566769421",3.8,
https://www.auchan.fr/maison-monterrat-aperi-croq-pate-en-croute-aux-morilles/pr-C1221002,Apéri'Croq Pâté en croûte aux morilles,,,,,,,,"27165,/,3323790601415",2.0,
https://www.auchan.fr/natos-iogurte-citron-coriandre/pr-C1592582,Iogurte citron coriandre,,,,,,,,"15125,/,3770024847048",5.0,5.0
https://www.auchan.fr/natos-houmous-citron-et-menthe/pr-C1592578,Houmous citron et menthe,,,,,,,,"14950,/,3770024847017",5.0,
https://www.auchan.fr/le-traiteur-gourmet-guacamole/pr-C1184531,Guacamole,,,,,,,,"310369,/,3353820013321",2.5,
https://www.auchan.fr/natos-houmous/pr-C1592581,Houmous,,,,,,,,"15098,/,3770024847000",3.5,2.0
https://www.auchan.fr/auchan-nems-au-porc-sauce-nuoc-mam/pr-C1383007,Nems au porc sauce nuoc mam,,,,,,,,"22426,/,3254560224261",5.0,
https://www.auchan.fr/viennoiseries-chinois-aux-pepites-de-chocolat/pr-C1431776,Chinois aux pépites de chocolat,,,,,,,,"44610,/,2030500446105",3.0,
https://www.auchan.fr/mon-patissier-beignet-au-chocolat-noisette/pr-C1378684,Beignet au chocolat noisette,,,,,,,,"62187,/,3187670235608","4,2",
https://www.auchan.fr/marie-amelie-soupe-rouge-de-la-mer-label-rouge/pr-C1196567,Soupe rouge de la mer label rouge,,,,,,,,"394981,/,3303640002425",5.0,
https://www.auchan.fr/viennoiseries-brioche-vendeenne-label-rouge/pr-C1191349,Brioche vendéenne Label Rouge,,,,,,,,"794213,/,3173310023292",3.7,
https://www.auchan.fr/marie-amelie-rouille-a-la-setoise/pr-C1198011,Rouille à la Sétoise,,,,,,,,"39007,/,3303640000025",,
https://www.auchan.fr/maayane-guacamole/pr-C1220559,Guacamole,,,,,,,,"35902,/,3700029201569",,
https://www.auchan.fr/viennoiseries-pogne-de-romans/pr-C1199659,Pogne de romans,,,,,,,,"809105,/,3760233460367",4.5,
https://www.auchan.fr/auchan-le-traiteur-feuillete-apero-aux-escargots/pr-C1348031,Feuilleté apéro aux escargots,,,,,,,,"652704,/,3254566527045",1,
https://www.auchan.fr/le-traiteur-gourmet-houmous/pr-C1184534,Houmous,,,,,,,,"310365,/,3353820013291",5.0,
https://www.auchan.fr/pomelo-geant-de-chine/pr-C1350206,Pomelo géant de Chine,,,,,,,,"246067,/,2030502460673,/,3000001036845,/,3000002046140,/,3458460026950,/,3458460028138,/,3458460030766,/,3458462028273,/,3458462030764,/,3605265006445,/,3605265012514,/,3605265012521,/,3605265012538,/,4000007098631,/,4052264598539,/,4260092182268,/,5906881465752,/,6138505700898,/,6832466971891,/,6833815688774,/,6865288400089,/,6926982066039,/,6926982066060,/,6928053012358,/,6930854406120,/,6931866000085,/,6933797511586,/,6936014601589,/,6945212510081,/,6945212510098,/,6945212510104,/,6945212510128,/,6946188400031,/,6949264100030,/,6951392460030,/,6951936266661,/,6954662288990,/,6955778010017,/,6955778010024,/,6955923933888,/,6956982022223,/,6958133600014,/,6958133600038,/,6958133600045,/,6963516768663,/,6970519718892,/,6970519768989,/,6970631227777,/,6971052191050,/,6971710915011,/,6972014875889,/,6987561465612,/,8436002584583,/,8710624900007,/,8713014300012,/,8713807008590,/,8717376156256,/,8718366699333,/,8725364789881,/,8936049690112,/,6928053022227,/,6928053001048,/,6971710912010,/,3605260072339,/,3605260072346,/,6970519718878,/,0000000087179,/,0000029061365,/,0000000366120","4,5",
https://www.auchan.fr/sushi-gourmet-plateau-mix-californien-saumon-maki/pr-C1615747,Plateau mix Californien saumon maki,,,,,,,,"785442,/,3701292642400",4.7,
https://www.auchan.fr/auchan-pain-surprise-campagne/pr-C1201733,Pain surprise campagne,,,,,,,,"869256,/,3596710438853",3.4,
https://www.auchan.fr/blini-chevre-doux-poivrons-piquillos/pr-C1522693,Chèvre doux & poivrons piquillos,,,,,,,,"828038,/,3292070010448",5,
https://www.auchan.fr/chou-chinois/pr-C1350355,Chou chinois,,,,,,,,"20488,/,2030500204880,/,3000001025023,/,3000001030652,/,3000002025015,/,3000002030651,/,3233260012439,/,3470570067753,/,3662954000009,/,3700389400091,/,3700389400107,/,3700389400114,/,3700389404846,/,3700468300137,/,3700638100260,/,3760076140013,/,4000007036817,/,4000007053555,/,4007601042008,/,4016414999614,/,4027442583034,/,8412276266561,/,8435177022036,/,8435177022098,/,8436012120061,/,8436025340036,/,8437003826641,/,8437007319101,/,8437007319217,/,8710147802000,/,8712694345788,/,8714467001143,/,8714745502133,/,8715459001363,/,8715459222287,/,4048547406004,/,3413220000656,/,3616650019827,/,8718137027709,/,3760366791024,/,5400357010045,/,3590941001602,/,7031540000437,/,3770000819007,/,3360160130656,/,3760055615860,/,0000000204880",4.0,5.0
https://www.auchan.fr/sodebo-pizza-la-pizz-raclette-bacon/pr-C1216636,Pizza la pizz raclette bacon,,,,,,,,"797267,/,3242272506058",4.0,
https://www.auchan.fr/simon-tartinable-de-surimi-crabe-tourteau-saveur-crabe-fromage-frais/pr-C1718611,Tartinable de surimi crabe tourteau saveur crabe & fromage frais,,,,,,,,"306155,/,3164060731988",3.0,
https://www.auchan.fr/auchan-le-traiteur-plateau-assortiment-asiatique/pr-C1348972,Plateau assortiment asiatique,,,,,,,,"651409,/,3254566514090",3.5,
https://www.auchan.fr/simon-filet-americain-prepare/pr-C1636261,Filet américain préparé,,,,,,,,"26913,/,3164060732015",3.5,1.0
https://www.auchan.fr/sodebo-pizza-dolce-4-fromages/pr-C1216992,Pizza Dolce 4 fromages,,,,,,,,"792830,/,3242272345053",4.0,5.0
https://www.auchan.fr/simon-tartinable-de-poulet/pr-C1220244,Tartinable de poulet,,,,,,,,"23959,/,3164060999999",,
https://www.auchan.fr/kakis/pr-C1349412,Kakis,,,,,,,,"17134,/,8412276580803,/,8435177016851,/,8435177048005,/,8435177060137,/,8438001591005,/,8412276148058,/,8412276509989",2.9,3.0
https://www.auchan.fr/viennoiseries-oranais/pr-C1199028,Oranais,,,,,,,,"236768,/,2030502367682",4.5,
https://www.auchan.fr/st-genix/pr-C1195971,St Genix,,,,,,,,"548909,/,3760233460428",3.3,
https://www.auchan.fr/maayane-olives-mixtes-aux-poivrons-casher/pr-C1218272,Olives mixtes aux poivrons casher,,,,,,,,"16511,/,3700029202788",,
https://www.auchan.fr/simon-tartinable-de-poulet/pr-C1634487,Tartinable de poulet,,,,,,,,"26740,/,3164060731872",4.0,
https://www.auchan.fr/litchi/pr-C1618672,Litchi,,,,,,,,"790255,/,3192340053642,/,3760042974611","2,7",
https://www.auchan.fr/jardin-bio-etic-pur-jus-de-citron-vert/pr-C1239301,Pur jus de citron vert,,,,,,,,"432620,/,3478820088879",,
https://www.auchan.fr/marie-amelie-croutons-a-l-ail/pr-C1197481,Croûtons à l'ail,,,,,,,,"649268,/,3303640001404",,
https://www.auchan.fr/auchan-croutons-nature/pr-C1181035,Croûtons nature,,,,,,,,"148931,/,3596710450046",5,
https://www.auchan.fr/simon-tartinable-de-poulet-sauce-curry/pr-C1220243,Tartinable de poulet sauce curry,,,,,,,,"23971,/,3164060757773",,
https://www.auchan.fr/panais/pr-C1348209,Panais,,,,,,,,"21274,/,3420820017779,/,3700655400381,/,3770012079017,/,3760190041906,/,3197000453152,/,3700655414005",,
https://www.auchan.fr/asperges-violettes/pr-C1349235,Asperges violettes,,,,,,,,"863299,/,3000054037066,/,3000054047393,/,3014500200096,/,3347760000091,/,3357271000015,/,3357271000053,/,3420820000511,/,3420820000542,/,3420820000566,/,3420820014280,/,3420820016277,/,3573090121124,/,3573090128123,/,3573090132120,/,3573090133127,/,3663362000186,/,3663362000193,/,3700323805548,/,3700534847238,/,3700534847351,/,3700587640022,/,3700655400145,/,3760018560626,/,3760185120005,/,3760254820188,/,7751262309211,/,3000054047300,/,3413220000151,/,3760054037175,/,3347760000053,/,3663362000308,/,3420820016444,/,3760116580045,/,3760292490299,/,3000054047386,/,3770013786013,/,3760292490466",3.9,5.0
https://www.auchan.fr/simon-tartinable-de-poulet/pr-C1634496,Tartinable de poulet,,,,,,,,"26887,/,3164060731957",3.7,
https://www.auchan.fr/auchan-pain-surprise-brioche/pr-C1559549,Pain surprise brioché,,,,,,,,"189418,/,3596710513697",,
https://www.auchan.fr/brocoli/pr-C1433935,Brocoli,,,,,,,,"387594,/,3370566666666,/,3370562601418,/,8718137069266",4.2,
https://www.auchan.fr/les-p-tits-aperos-tapenade/pr-C1740230,Tapenade,,,,,,,,"675699,/,5410921015048",,
https://www.auchan.fr/simon-tartinable-de-poulet-sauce-curry/pr-C1634490,Tartinable de poulet sauce curry,,,,,,,,"26788,/,3164060731896",3.5,5.0
https://www.auchan.fr/dr-hammer-salade-italienne/pr-C1219808,Salade italienne,,,,,,,,"26130,/,3358170136256",4.5,
https://www.auchan.fr/sodebo-pizza-dolce-capri/pr-C1216281,Pizza dolce capri,,,,,,,,"803260,/,3242272348559",5.0,
https://www.auchan.fr/figue-fraiche-noire/pr-C1351090,Figue fraîche noire,,,,,,,,"797784,/,3000199023160,/,3550991114127,/,3700376912835,/,3760065080696,/,3616650020120,/,3616650020731",3.0,2.0
https://www.auchan.fr/kaki-pitufo/pr-C1349735,Kaki pitufo,,,,,,,,"800143,/,3000065036355,/,8435177035791,/,8435177035975,/,8412276216030",,
https://www.auchan.fr/select-maree-sauce-a-l-oseille/pr-C1623790,Sauce à l'oseille,,,,,,,,"373774,/,3272640500128",,
https://www.auchan.fr/cultivons-le-bon-kakis-2f-bio/pr-C1349321,CULTIVONS LE BON Kakis 2F bio,,,,,,,,"545788,/,3000016023199,/,8435177047718,/,8435177021800,/,3760198587000,/,8412276216221",3.4,4.0
https://www.auchan.fr/ananas-queen-victoria/pr-C1349717,Ananas Queen Victoria,,,,,,,,"25708,/,2030500257084,/,3000001003106,/,3000001033240,/,3551060000068,/,3551060000075,/,3551060000082,/,3700353612291,/,3700389400015,/,3760162690002,/,3760224333243,/,6006166000056,/,6091303441113,/,6091309250016,/,6091309360036,/,6091309360135,/,6091314710017,/,6091318010014,/,6091318400013,/,7640130031487,/,6091317730043,/,6009816840682,/,6091317730081,/,6091309360067,/,6091309360098,/,6091309360104,/,3661156500034,/,0000000257084,/,0659525006778","1,8",
https://www.auchan.fr/kaki/pr-C1350617,Kaki,,,,,,,,"42690,/,2030500426909,/,3000001023197,/,3700389400176,/,3700389400183,/,3700389400190,/,3000001023104,/,8435177001055,/,0000000426909",3.0,3.0
https://www.auchan.fr/simon-tartinable-de-poulet-saveur-kebab/pr-C1634488,Tartinable de poulet saveur kebab,,,,,,,,"26725,/,3164060731865",,
https://www.auchan.fr/delicemer-lingettes-rinces-doigts/pr-C1196729,Lingettes rinces doigts,,,,,,,,"46338,/,3760036828067","2,5",5.0
https://www.auchan.fr/patates-douces-bio/pr-C1351074,Patates douces bio,,,,,,,,"364649,/,3661218255100,/,3700370986016,/,3700376933137,/,3700530905475,/,3700651522681,/,3760034602010,/,8435177022043,/,8435177036095,/,8435177036309,/,8435177043529,/,8435177052460,/,8437014991161,/,3700651501327,/,3760115411708,/,3700889100248,/,3700651502553",3.3,3.0
https://www.auchan.fr/artichaut-bio-du-roussillon/pr-C1417157,Artichaut bio du Roussillon,,,,,,,,"342239,/,3700376923657,/,3000016041544,/,3588050001071,/,3376200000292,/,3413930027097,/,3661506690002",2.0,
https://www.auchan.fr/asperges-vertes-bio/pr-C1374949,Asperges vertes bio,,,,,,,,"13950,/,8435177020537,/,3770011246724",,
https://www.auchan.fr/l-atelier-blini-houmous-extra-aux-tomates-sechees-ail-et-basilic/pr-C1181842,Houmous extra aux tomates séchées ail et basilic,,,,,,,,"208081,/,3292070008841",,
https://www.auchan.fr/asperges-vertes-bio/pr-C1405271,Asperges vertes bio,,,,,,,,"37210,/,3000054047355,/,3760111169337,/,3700651503017,/,3770011246700,/,3770011246731",,
https://www.auchan.fr/les-p-tits-aperos-mini-tuiles/pr-C1720093,Mini tuiles,,,,,,,,"346315,/,5420030621450",5.0,
https://www.auchan.fr/les-p-tits-aperos-caviar-d-aubergines/pr-C1744704,Caviar d'aubergines,,,,,,,,"596815,/,5410921015000",,
